Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1ba,10,K(+1)+N(+5),9.147,1.3,4.6e-07,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,1,K(+1)+N(+5),2.922,1.3,5.8e-07,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,2,K(+1)+N(+5),4.642,1.3,7.503e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,3,K(+1)+N(+5),4.911,1.3,8.498e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,4,K(+1)+N(+5),5.044,1.3,8.628e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,5,K(+1)+N(+5),5.335,1.3,9.508e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,6,K(+1)+N(+5),6.223,1.3,9.604e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,7,K(+1)+N(+5),6.292,1.3,9.617e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,8,K(+1)+N(+5),6.748,1.3,9.723e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,9,K(+1)+N(+5),7.75,1.3,9.626e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,10,K(+1)+N(+5),8.263,1.3,9.423e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,11,K(+1)+N(+5),8.705,1.3,7.361e-05,,2.31
goethite,alpha-FeOOH,U(+6),jhlch99,jhlch99_f1bb,12,K(+1)+N(+5),9.149,1.3,2.292e-05,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,1,N(+5)+Na(+1),3.0351,0.13,5.42303e-08,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,2,N(+5)+Na(+1),3.5535,0.13,1.82139e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,3,N(+5)+Na(+1),4.0392,0.13,5.68872e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,4,N(+5)+Na(+1),4.6482,0.13,9.34431e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,5,N(+5)+Na(+1),5.1835,0.13,9.934e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,6,N(+5)+Na(+1),6.2036,0.13,9.9883e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,7,N(+5)+Na(+1),7.0094,0.13,9.98751e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,8,N(+5)+Na(+1),7.5192,0.13,9.98807e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,9,N(+5)+Na(+1),8.0291,0.13,9.98808e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3aa,10,N(+5)+Na(+1),8.5131,0.13,9.55364e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,1,N(+5)+Na(+1),3.0478,0.13,5.714e-08,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,2,N(+5)+Na(+1),3.5531,0.13,1.8442e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,3,N(+5)+Na(+1),4.0329,0.13,5.4286e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,4,N(+5)+Na(+1),4.645,0.13,9.3766e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,5,N(+5)+Na(+1),5.1627,0.13,9.974e-07,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,6,N(+5)+Na(+1),6.1988,0.13,1e-06,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,7,N(+5)+Na(+1),7.006,0.13,1e-06,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,8,N(+5)+Na(+1),7.512,0.13,1e-06,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,9,N(+5)+Na(+1),8.0301,0.13,1e-06,,2.31
goethite,alpha-FeOOH,U(+6),dw14,dw14_f3b,10,N(+5)+Na(+1),8.5003,0.13,9.5584e-07,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,1,N(+5)+Na(+1),3.683,1.3,1.859e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,2,N(+5)+Na(+1),4.036,1.3,4.966e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,3,N(+5)+Na(+1),4.082,1.3,4.552e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,4,N(+5)+Na(+1),4.088,1.3,3.479e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,5,N(+5)+Na(+1),4.245,1.3,5.027e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,6,N(+5)+Na(+1),4.256,1.3,6.074e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,7,N(+5)+Na(+1),4.393,1.3,6.047e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,8,N(+5)+Na(+1),4.522,1.3,7.522e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,9,N(+5)+Na(+1),4.569,1.3,7.333e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,10,N(+5)+Na(+1),4.746,1.3,8.217e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,11,N(+5)+Na(+1),4.998,1.3,9.55e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,12,N(+5)+Na(+1),5.019,1.3,9.299e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,13,N(+5)+Na(+1),5.345,1.3,9.553e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,14,N(+5)+Na(+1),5.751,1.3,9.797e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,15,N(+5)+Na(+1),6.114,1.3,9.958e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,16,N(+5)+Na(+1),6.649,1.3,9.976e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,17,N(+5)+Na(+1),7.332,1.3,9.977e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,18,N(+5)+Na(+1),8.102,1.3,9.963e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f2b,19,N(+5)+Na(+1),8.91,1.3,9.964e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,1,N(+5)+Na(+1),3.6343,1.3,1.70098e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,2,N(+5)+Na(+1),4.1274,1.3,3.50381e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,3,N(+5)+Na(+1),4.1189,1.3,5.02838e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,4,N(+5)+Na(+1),4.5005,1.3,6.02524e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,5,N(+5)+Na(+1),4.6501,1.3,7.11545e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,6,N(+5)+Na(+1),4.4928,1.3,7.62156e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,7,N(+5)+Na(+1),4.726,1.3,8.29197e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,8,N(+5)+Na(+1),4.9885,1.3,9.2173e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,9,N(+5)+Na(+1),5.0448,1.3,9.34737e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,10,N(+5)+Na(+1),4.9719,1.3,9.58808e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,11,N(+5)+Na(+1),5.3342,1.3,9.5833e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,12,N(+5)+Na(+1),5.7657,1.3,9.89165e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,13,N(+5)+Na(+1),6.1385,1.3,9.92855e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,14,N(+5)+Na(+1),6.6473,1.3,9.99313e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,15,N(+5)+Na(+1),7.1405,1.3,9.99474e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,16,N(+5)+Na(+1),7.3549,1.3,9.99584e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,17,N(+5)+Na(+1),8.1169,1.3,9.99609e-06,,2.31
goethite,alpha-FeOOH,U(+6),hl85,hl85_f4bc,18,N(+5)+Na(+1),8.8777,1.3,9.99471e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12a,1,N(+5)+Na(+1),5.60681,6.5,8.94555e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12a,2,N(+5)+Na(+1),5.7562,6.5,1.27027e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12a,3,N(+5)+Na(+1),6.14999,6.5,2.53965e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12a,4,N(+5)+Na(+1),6.33732,6.5,3.51928e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12a,5,N(+5)+Na(+1),6.4663,6.5,3.83025e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12b,1,N(+5)+Na(+1),5.71562,9.1,9.25392e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12b,2,N(+5)+Na(+1),5.86776,9.1,1.37853e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12b,3,N(+5)+Na(+1),6.31762,9.1,3.10819e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12b,4,N(+5)+Na(+1),6.56666,9.1,3.85403e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_f2-12b,5,N(+5)+Na(+1),6.7609,9.1,3.99456e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,1,N(+5)+Na(+1),5.24,1.3,1.02193e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,2,N(+5)+Na(+1),5.44,1.3,1.63877e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,3,N(+5)+Na(+1),5.62,1.3,2.03652e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,4,N(+5)+Na(+1),5.75,1.3,2.63623e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,5,N(+5)+Na(+1),5.78,1.3,3.21915e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,6,N(+5)+Na(+1),5.84,1.3,2.91981e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,7,N(+5)+Na(+1),5.89,1.3,3.09941e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,8,N(+5)+Na(+1),5.9,1.3,3.68548e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,9,N(+5)+Na(+1),5.92,1.3,3.28111e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,10,N(+5)+Na(+1),6.07,1.3,4.8429e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,11,N(+5)+Na(+1),6.12,1.3,5.65057e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,12,N(+5)+Na(+1),6.19,1.3,5.52139e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,13,N(+5)+Na(+1),6.16,1.3,6.22824e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,14,N(+5)+Na(+1),6.16,1.3,6.30596e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,15,N(+5)+Na(+1),6.22,1.3,6.69036e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,16,N(+5)+Na(+1),6.18,1.3,6.33642e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,17,N(+5)+Na(+1),6.28,1.3,6.91198e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,18,N(+5)+Na(+1),6.28,1.3,7.55475e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,19,N(+5)+Na(+1),6.38,1.3,8.34037e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,20,N(+5)+Na(+1),6.4,1.3,8.6313e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,21,N(+5)+Na(+1),6.49,1.3,9.38752e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,22,N(+5)+Na(+1),6.87,1.3,1.02036e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,23,N(+5)+Na(+1),8.14,1.3,1.0316e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,24,N(+5)+Na(+1),8.86,1.3,1.04294e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1a,25,N(+5)+Na(+1),9.22,1.3,1.03433e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,1,N(+5)+Na(+1),6.33,1.3,9.28963e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,2,N(+5)+Na(+1),6.35,1.3,9.78032e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,3,N(+5)+Na(+1),6.28,1.3,1.03819e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,4,N(+5)+Na(+1),6.37,1.3,1.07718e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,5,N(+5)+Na(+1),6.38,1.3,1.09735e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,6,N(+5)+Na(+1),6.7,1.3,1.55275e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,7,N(+5)+Na(+1),6.74,1.3,1.53931e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,8,N(+5)+Na(+1),6.65,1.3,1.44856e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,9,N(+5)+Na(+1),6.62,1.3,1.49562e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,10,N(+5)+Na(+1),6.38,1.3,1.04004e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,11,N(+5)+Na(+1),6.46,1.3,1.25195e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,12,N(+5)+Na(+1),6.54,1.3,1.39529e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,13,N(+5)+Na(+1),6.6,1.3,1.46806e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,14,N(+5)+Na(+1),6.63,1.3,1.5509e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1b,15,N(+5)+Na(+1),6.73,1.3,1.58888e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,1,N(+5)+Na(+1),6.46,1.3,2.27199e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,2,N(+5)+Na(+1),6.56,1.3,2.77781e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,3,N(+5)+Na(+1),6.54,1.3,2.88914e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,4,N(+5)+Na(+1),6.6,1.3,3.16348e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,5,N(+5)+Na(+1),6.66,1.3,3.3601e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,6,N(+5)+Na(+1),6.73,1.3,3.79114e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,7,N(+5)+Na(+1),6.94,1.3,4.01716e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,8,N(+5)+Na(+1),6.77,1.3,3.79366e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,9,N(+5)+Na(+1),6.74,1.3,3.72224e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,10,N(+5)+Na(+1),6.81,1.3,3.83987e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,11,N(+5)+Na(+1),6.65,1.3,3.52058e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,12,N(+5)+Na(+1),6.56,1.3,2.67194e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,13,N(+5)+Na(+1),6.48,1.3,2.38206e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,14,N(+5)+Na(+1),6.51,1.3,2.61943e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-1c,15,N(+5)+Na(+1),6.56,1.3,2.68455e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2a,1,N(+5)+Na(+1),5.34,1.3,1.49898e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2a,2,N(+5)+Na(+1),5.77,1.3,2.88872e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2a,3,N(+5)+Na(+1),6.04,1.3,4.64565e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2a,4,N(+5)+Na(+1),6.21,1.3,6.29923e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,1,N(+5)+Na(+1),5.25,1.3,2.54171e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,2,N(+5)+Na(+1),5.35,1.3,3.79366e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,3,N(+5)+Na(+1),5.53,1.3,5.41951e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,4,N(+5)+Na(+1),5.74,1.3,7.82468e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,5,N(+5)+Na(+1),5.93,1.3,1.08075e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,6,N(+5)+Na(+1),6.11,1.3,9.13334e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,7,N(+5)+Na(+1),6.13,1.3,1.28787e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,8,N(+5)+Na(+1),6.18,1.3,1.46663e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2b,9,N(+5)+Na(+1),6.27,1.3,1.73697e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,1,N(+5)+Na(+1),5.25,1.3,4.93638e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,2,N(+5)+Na(+1),5.38,1.3,7.62092e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,3,N(+5)+Na(+1),5.71,1.3,1.39311e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,4,N(+5)+Na(+1),5.92,1.3,1.9275e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,5,N(+5)+Na(+1),6.07,1.3,2.64254e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,6,N(+5)+Na(+1),6.08,1.3,2.63497e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,7,N(+5)+Na(+1),6.1,1.3,2.51356e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,8,N(+5)+Na(+1),6.12,1.3,2.64254e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,9,N(+5)+Na(+1),6.1,1.3,2.74588e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,10,N(+5)+Na(+1),6.16,1.3,3.20675e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,11,N(+5)+Na(+1),6.23,1.3,3.50462e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-2c,12,N(+5)+Na(+1),6.33,1.3,3.53318e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,1,N(+5)+Na(+1),6.38,1.3,4.04573e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,2,N(+5)+Na(+1),6.42,1.3,4.67716e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,3,N(+5)+Na(+1),6.48,1.3,6.48577e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,4,N(+5)+Na(+1),6.54,1.3,7.73351e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,5,N(+5)+Na(+1),6.63,1.3,9.54338e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3a,6,N(+5)+Na(+1),6.88,1.3,1.19885e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,1,N(+5)+Na(+1),6.51,1.3,8.16497e-06,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,2,N(+5)+Na(+1),6.54,1.3,1.0755e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,3,N(+5)+Na(+1),6.62,1.3,1.37504e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,4,N(+5)+Na(+1),6.73,1.3,1.62837e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,5,N(+5)+Na(+1),6.87,1.3,1.90334e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,6,N(+5)+Na(+1),7.04,1.3,2.02307e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-3b,7,N(+5)+Na(+1),7.11,1.3,2.07664e-05,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,1,N(+5)+Na(+1),6.06,1.3,2.08378e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,2,N(+5)+Na(+1),6.41,1.3,3.80941e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,3,N(+5)+Na(+1),6.7,1.3,5.47623e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,4,N(+5)+Na(+1),6.82,1.3,6.54752e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,5,N(+5)+Na(+1),7.03,1.3,7.96332e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4a,6,N(+5)+Na(+1),7.32,1.3,9.00101e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,1,N(+5)+Na(+1),5.35,1.3,1.8065e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,2,N(+5)+Na(+1),5.43,1.3,2.07853e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,3,N(+5)+Na(+1),5.52,1.3,2.45873e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,4,N(+5)+Na(+1),5.61,1.3,3.32733e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,5,N(+5)+Na(+1),5.71,1.3,3.95855e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,6,N(+5)+Na(+1),5.68,1.3,3.45021e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,7,N(+5)+Na(+1),5.82,1.3,3.45021e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,8,N(+5)+Na(+1),5.7,1.3,4.15391e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,9,N(+5)+Na(+1),5.76,1.3,4.01632e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,10,N(+5)+Na(+1),5.91,1.3,5.43842e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,11,N(+5)+Na(+1),6.02,1.3,6.53072e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,12,N(+5)+Na(+1),6.07,1.3,9.22367e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4b,13,N(+5)+Na(+1),6.36,1.3,9.6942e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,1,N(+5)+Na(+1),5.28,1.3,2.35266e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,2,N(+5)+Na(+1),5.31,1.3,2.80638e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,3,N(+5)+Na(+1),5.55,1.3,4.58033e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,4,N(+5)+Na(+1),5.58,1.3,4.63074e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,5,N(+5)+Na(+1),5.76,1.3,6.95084e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,6,N(+5)+Na(+1),5.78,1.3,7.30373e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-4c,7,N(+5)+Na(+1),6.03,1.3,9.05982e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5a,1,N(+5)+Na(+1),7.56,1.3,1.64707e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5a,2,N(+5)+Na(+1),7.65,1.3,1.4326e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5a,3,N(+5)+Na(+1),7.78,1.3,8.6292e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5a,4,N(+5)+Na(+1),8.01,1.3,4.26629e-08,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5b,1,N(+5)+Na(+1),5.94,1.3,3.65712e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5b,2,N(+5)+Na(+1),6.09,1.3,5.05401e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5b,3,N(+5)+Na(+1),6.16,1.3,6.14526e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5b,4,N(+5)+Na(+1),6.19,1.3,6.51496e-07,,2.31
goethite,alpha-FeOOH,U(+6),t83,T83_TVI-5b,5,N(+5)+Na(+1),6.24,1.3,6.65991e-07,,2.31
