Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
montmorillonite,,U(+6),mzst95,mzst95_f4a,18,Cl(+7)+Na(+1),7.40966,0.025,6.35065e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,1,Cl(+7)+Na(+1),4.40943,0.25,6.10294e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,2,Cl(+7)+Na(+1),4.90556,0.25,6.22684e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,3,Cl(+7)+Na(+1),4.91032,0.25,6.10294e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,4,Cl(+7)+Na(+1),5.7081,0.25,6.1367e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,5,Cl(+7)+Na(+1),5.7084,0.25,6.02414e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,6,Cl(+7)+Na(+1),6.20488,0.25,6.01289e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,7,Cl(+7)+Na(+1),6.30713,0.25,5.90024e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,8,Cl(+7)+Na(+1),6.31581,0.25,5.96786e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,9,Cl(+7)+Na(+1),6.51094,0.25,5.93401e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,10,Cl(+7)+Na(+1),7.1034,0.25,6.50832e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,11,Cl(+7)+Na(+1),7.10399,0.25,6.28312e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,12,Cl(+7)+Na(+1),7.20532,0.25,6.51958e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,13,Cl(+7)+Na(+1),7.30771,0.25,6.35065e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,14,Cl(+7)+Na(+1),7.39937,0.25,6.89119e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,15,Cl(+7)+Na(+1),7.69969,0.25,7.30775e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,16,Cl(+7)+Na(+1),7.9957,0.25,7.67936e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4b,17,Cl(+7)+Na(+1),8.09759,0.25,7.70188e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,1,Cl(+7)+Na(+1),4.19878,2.5,2.58972e-07,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,2,Cl(+7)+Na(+1),4.19899,2.5,1.8018e-07,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,3,Cl(+7)+Na(+1),4.80859,2.5,9.79608e-07,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,4,Cl(+7)+Na(+1),4.80894,2.5,8.44536e-07,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,5,Cl(+7)+Na(+1),5.10846,2.5,1.56517e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,6,Cl(+7)+Na(+1),5.10852,2.5,1.54266e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,7,Cl(+7)+Na(+1),5.60111,2.5,3.00644e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,8,Cl(+7)+Na(+1),5.6051,2.5,3.17537e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,9,Cl(+7)+Na(+1),6.30215,2.5,4.4252e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,10,Cl(+7)+Na(+1),6.30221,2.5,4.40269e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,11,Cl(+7)+Na(+1),7.10842,2.5,6.28312e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,12,Cl(+7)+Na(+1),7.49552,2.5,7.40914e-06,,2.31
montmorillonite,,U(+6),mzst95,mzst95_f4c,13,Cl(+7)+Na(+1),7.4996,2.5,7.54421e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,1,Cl(+7)+Na(+1),2.64,0.25,9.67167e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,2,Cl(+7)+Na(+1),2.66,0.25,9.80815e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,3,Cl(+7)+Na(+1),4.05,0.25,1.28029e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,4,Cl(+7)+Na(+1),4.05,0.25,1.22991e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,5,Cl(+7)+Na(+1),4.87,0.25,1.37604e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,6,Cl(+7)+Na(+1),5.93,0.25,1.39701e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,7,Cl(+7)+Na(+1),5.93,0.25,1.39727e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,8,Cl(+7)+Na(+1),6.92,0.25,1.39597e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,9,Cl(+7)+Na(+1),6.93,0.25,1.39615e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,10,Cl(+7)+Na(+1),6.99,0.25,1.39615e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,11,Cl(+7)+Na(+1),8.1,0.25,1.38703e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,12,Cl(+7)+Na(+1),8.15,0.25,1.38843e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,13,Cl(+7)+Na(+1),9.36,0.25,1.35194e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,14,Cl(+7)+Na(+1),9.36,0.25,1.35505e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,15,Cl(+7)+Na(+1),10.71,0.25,1.08616e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5aapsi,16,Cl(+7)+Na(+1),10.71,0.25,1.06902e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,1,Cl(+7)+Na(+1),2.59,2.5,1.40996e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,2,Cl(+7)+Na(+1),2.6,2.5,1.43943e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,3,Cl(+7)+Na(+1),2.61,2.5,1.5628e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,4,Cl(+7)+Na(+1),3.97,2.5,9.74022e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,5,Cl(+7)+Na(+1),3.97,2.5,9.60252e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,6,Cl(+7)+Na(+1),4.87,2.5,1.36155e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,7,Cl(+7)+Na(+1),4.87,2.5,1.36241e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,8,Cl(+7)+Na(+1),4.9,2.5,1.3664e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,9,Cl(+7)+Na(+1),6.02,2.5,1.39587e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,10,Cl(+7)+Na(+1),6.03,2.5,1.39558e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,11,Cl(+7)+Na(+1),7.01,2.5,1.39431e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,12,Cl(+7)+Na(+1),7.01,2.5,1.39418e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,13,Cl(+7)+Na(+1),7.02,2.5,1.39316e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,14,Cl(+7)+Na(+1),8.14,2.5,1.37909e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,15,Cl(+7)+Na(+1),8.2,2.5,1.37909e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,16,Cl(+7)+Na(+1),9.43,2.5,1.3771e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,17,Cl(+7)+Na(+1),9.43,2.5,1.37604e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa5abpsi,18,Cl(+7)+Na(+1),10.68,2.5,1.32369e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,1,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,3.75823e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,2,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,3.7413e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,3,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,2.18969e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,4,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,2.19287e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,5,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.89218e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,6,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.89218e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,7,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.65244e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,8,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.67829e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,9,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.28127e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,10,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.27818e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,11,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,7.02296e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,12,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,7.01104e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,13,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,4.25999e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,14,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,4.26266e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,15,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.30147e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,16,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.30082e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,17,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,5.18319e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,18,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,5.17963e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,19,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,2.15285e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,20,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,2.16209e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,21,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.37188e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,22,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,1.36074e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,23,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,9.42705e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9apsi,24,Cl(+7)+Na(+1)+Sorbate,5.0,2.5,9.42705e-08,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,1,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.72533e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,2,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.73275e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,3,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.72533e-05,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,4,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.23077e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,5,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.50769e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,6,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.50769e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,7,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.63665e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,8,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.63665e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,9,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.63255e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,10,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.8962e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,11,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.90652e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,12,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.81509e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,13,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.9133e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,14,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.90377e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,15,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.9133e-06,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,16,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.78095e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,17,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.56486e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,18,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,9.56358e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,19,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.59621e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,20,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.76724e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,21,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,7.76724e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,22,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.88955e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,23,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.8095e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,24,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,3.80903e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,25,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.91164e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,26,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.95221e-07,,2.31
montmorillonite,,U(+6),bb05,bb05_fa9bpsi,27,Cl(+7)+Na(+1)+Sorbate,6.8,2.5,1.95166e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,1,Cl(-1)+Na(+1),3.99783,0.001,3.29491e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,2,Cl(-1)+Na(+1),4.48631,0.001,3.68585e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,3,Cl(-1)+Na(+1),4.99255,0.001,3.99054e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,4,Cl(-1)+Na(+1),5.49821,0.001,4.11496e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,5,Cl(-1)+Na(+1),5.99446,0.001,4.11398e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,6,Cl(-1)+Na(+1),6.49039,0.001,4.01896e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,7,Cl(-1)+Na(+1),6.9768,0.001,3.76719e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,8,Cl(-1)+Na(+1),7.48079,0.001,3.3743e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,9,Cl(-1)+Na(+1),7.99356,0.001,2.90301e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,10,Cl(-1)+Na(+1),8.48816,0.001,2.39257e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3ca,11,Cl(-1)+Na(+1),8.98275,0.001,1.88213e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,1,Cl(-1)+Na(+1),4.00456,0.01,2.58163e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,2,Cl(-1)+Na(+1),4.48492,0.01,3.25476e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,3,Cl(-1)+Na(+1),5.00097,0.01,3.80241e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,4,Cl(-1)+Na(+1),5.49779,0.01,3.98171e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,5,Cl(-1)+Na(+1),5.99405,0.01,3.98858e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,6,Cl(-1)+Na(+1),6.49059,0.01,4.08166e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,7,Cl(-1)+Na(+1),7.00467,0.01,4.01795e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,8,Cl(-1)+Na(+1),7.50871,0.01,3.64074e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,9,Cl(-1)+Na(+1),8.00349,0.01,3.18516e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,10,Cl(-1)+Na(+1),8.51629,0.01,2.72171e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cb,11,Cl(-1)+Na(+1),9.01086,0.01,2.20344e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,1,Cl(-1)+Na(+1),4.01229,0.025,2.18188e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,2,Cl(-1)+Na(+1),4.51093,0.025,2.92551e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,3,Cl(-1)+Na(+1),5.00024,0.025,3.57511e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,4,Cl(-1)+Na(+1),5.48803,0.025,3.75443e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,5,Cl(-1)+Na(+1),5.99346,0.025,3.8083e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,6,Cl(-1)+Na(+1),6.51766,0.025,4.08161e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,7,Cl(-1)+Na(+1),7.0052,0.025,4.18254e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,8,Cl(-1)+Na(+1),7.50085,0.025,4.0013e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,9,Cl(-1)+Na(+1),8.00476,0.025,3.57706e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,10,Cl(-1)+Na(+1),8.49945,0.025,3.09797e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3cc,11,Cl(-1)+Na(+1),8.98483,0.025,2.52485e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,1,Cl(-1)+Na(+1),3.99128,0.001,3.78152e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,2,Cl(-1)+Na(+1),4.48754,0.001,3.79687e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,3,Cl(-1)+Na(+1),5.00185,0.001,3.82005e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,4,Cl(-1)+Na(+1),5.48008,0.001,3.85892e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,5,Cl(-1)+Na(+1),6.0033,0.001,3.77236e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,6,Cl(-1)+Na(+1),6.49924,0.001,3.48987e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,7,Cl(-1)+Na(+1),7.00409,0.001,3.10548e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,8,Cl(-1)+Na(+1),7.48179,0.001,2.65056e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,9,Cl(-1)+Na(+1),7.98647,0.001,2.10157e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,10,Cl(-1)+Na(+1),8.47312,0.001,1.57611e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3da,11,Cl(-1)+Na(+1),8.99573,0.001,9.25214e-08,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,1,Cl(-1)+Na(+1),4.00909,0.01,3.56204e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,2,Cl(-1)+Na(+1),4.50546,0.01,3.69496e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,3,Cl(-1)+Na(+1),5.01074,0.01,3.70247e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,4,Cl(-1)+Na(+1),5.48891,0.01,3.67864e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,5,Cl(-1)+Na(+1),5.98509,0.01,3.61562e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,6,Cl(-1)+Na(+1),6.48117,0.01,3.47421e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,7,Cl(-1)+Na(+1),6.99515,0.01,3.18387e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,8,Cl(-1)+Na(+1),7.50003,0.01,2.83083e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,9,Cl(-1)+Na(+1),8.00484,0.01,2.40724e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,10,Cl(-1)+Na(+1),8.50047,0.01,1.83475e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3db,11,Cl(-1)+Na(+1),8.98705,0.01,1.24658e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,1,Cl(-1)+Na(+1),3.99966,0.025,3.18582e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,2,Cl(-1)+Na(+1),4.50521,0.025,3.45198e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,3,Cl(-1)+Na(+1),4.99255,0.025,3.5614e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,4,Cl(-1)+Na(+1),5.47973,0.025,3.52973e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,5,Cl(-1)+Na(+1),5.99387,0.025,3.39615e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,6,Cl(-1)+Na(+1),6.49922,0.025,3.4742e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,7,Cl(-1)+Na(+1),6.9863,0.025,3.34847e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,8,Cl(-1)+Na(+1),7.49082,0.025,2.65056e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,9,Cl(-1)+Na(+1),7.9863,0.025,1.94481e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,10,Cl(-1)+Na(+1),8.49131,0.025,1.70934e-07,,2.31
montmorillonite,,U(+6),bm11,bm11_f3dc,11,Cl(-1)+Na(+1),8.99644,0.025,1.59144e-07,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,1,N(+5)+Na(+1),3.8027,0.013000000000000001,8.21469e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,2,N(+5)+Na(+1),4.0609,0.013000000000000001,8.92655e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,3,N(+5)+Na(+1),4.3191,0.013000000000000001,9.09605e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,4,N(+5)+Na(+1),4.7527,0.013000000000000001,9.49153e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,5,N(+5)+Na(+1),6.078,0.013000000000000001,9.53672e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,6,N(+5)+Na(+1),5.3228,0.013000000000000001,9.51412e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,7,N(+5)+Na(+1),6.4628,0.013000000000000001,9.53672e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,8,N(+5)+Na(+1),6.8672,0.013000000000000001,9.55932e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,9,N(+5)+Na(+1),7.5445,0.013000000000000001,9.15253e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,10,N(+5)+Na(+1),8.6456,0.013000000000000001,7.9548e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,11,N(+5)+Na(+1),8.8599,0.013000000000000001,7.41243e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2aa,12,N(+5)+Na(+1),9.2741,0.013000000000000001,6.75706e-08,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,1,N(+5)+Na(+1),3.9245,0.013000000000000001,9.38982e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,2,N(+5)+Na(+1),4.2071,0.013000000000000001,9.53672e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,3,N(+5)+Na(+1),4.6017,0.013000000000000001,9.67231e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,4,N(+5)+Na(+1),5.0987,0.013000000000000001,9.67231e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,5,N(+5)+Na(+1),5.7174,0.013000000000000001,9.83051e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,6,N(+5)+Na(+1),6.268,0.013000000000000001,9.69492e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,7,N(+5)+Na(+1),6.7747,0.013000000000000001,9.49153e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,8,N(+5)+Na(+1),7.3496,0.013000000000000001,9.33333e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,9,N(+5)+Na(+1),8.1973,0.013000000000000001,8.63277e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,10,N(+5)+Na(+1),8.9817,0.013000000000000001,6.93785e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,11,N(+5)+Na(+1),9.1766,0.013000000000000001,6.88136e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ab,12,N(+5)+Na(+1),9.542,0.013000000000000001,5.40113e-06,,2.31
montmorillonite,,U(+6),hchk01,hchk01_f2ac,1,N(+5)+Na(+1),2.8819,0.013000000000000001,8.94915e-05,,2.31
