Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,1,N(+5)+Na(+1),3.188,0.13,0.000253648,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,2,N(+5)+Na(+1),4.8561,0.13,0.000221533,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,3,N(+5)+Na(+1),6.9668,0.13,0.000175293,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,4,N(+5)+Na(+1),7.3844,0.13,0.000144638,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,5,N(+5)+Na(+1),7.9659,0.13,0.000127688,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,6,N(+5)+Na(+1),8.6865,0.13,0.000103835,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,7,N(+5)+Na(+1),9.0534,0.13,8.02224e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,8,N(+5)+Na(+1),9.5213,0.13,6.23983e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,9,N(+5)+Na(+1),10.1162,0.13,3.69484e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,10,N(+5)+Na(+1),10.4327,0.13,2.60657e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,11,N(+5)+Na(+1),11.0153,0.13,1.11533e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,12,N(+5)+Na(+1),11.4082,0.13,5.38694e-06,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f3d,13,N(+5)+Na(+1),11.9144,0.13,3.20767e-06,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4a,1,N(+5)+Na(+1),8.8758,0.13,1.92088e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4a,2,N(+5)+Na(+1),9.6711,0.13,1.35191e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4a,3,N(+5)+Na(+1),10.2011,0.13,7.0801e-06,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4a,4,N(+5)+Na(+1),10.5672,0.13,3.00164e-06,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,1,N(+5)+Na(+1),3.1809,0.13,0.000254227,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,2,N(+5)+Na(+1),4.8068,0.13,0.000225022,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,3,N(+5)+Na(+1),6.9621,0.13,0.000176036,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,4,N(+5)+Na(+1),7.4159,0.13,0.000146835,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,5,N(+5)+Na(+1),7.9832,0.13,0.000127149,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,6,N(+5)+Na(+1),8.6638,0.13,0.000102381,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,7,N(+5)+Na(+1),9.0673,0.13,8.2035e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,8,N(+5)+Na(+1),9.5338,0.13,6.22512e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,9,N(+5)+Na(+1),10.0886,0.13,3.5942e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,10,N(+5)+Na(+1),10.4039,0.13,2.5358e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,11,N(+5)+Na(+1),11.0345,0.13,1.13328e-05,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,12,N(+5)+Na(+1),11.4003,0.13,5.48502e-06,,2.31
goethite,alpha-FeOOH,Se(+4),dlfjr03,dlfjr03_f4d,13,N(+5)+Na(+1),11.8417,0.13,3.27048e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,1,N(+5)+Na(+1),9.2621,13.0,9.79101e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,2,N(+5)+Na(+1),10.2829,13.0,8.53264e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,3,N(+5)+Na(+1),10.8866,13.0,4.60355e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,4,N(+5)+Na(+1),11.2579,13.0,3.58727e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,5,N(+5)+Na(+1),11.4825,13.0,1.38612e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,6,N(+5)+Na(+1),11.6526,13.0,7.8106e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2aa,7,N(+5)+Na(+1),11.8925,13.0,3.6954e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,1,N(+5)+Na(+1),8.9761,1.3,9.85786e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,2,N(+5)+Na(+1),9.726,1.3,9.83064e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,3,N(+5)+Na(+1),10.2363,1.3,9.37396e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,4,N(+5)+Na(+1),10.7004,1.3,7.90415e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,5,N(+5)+Na(+1),11.0178,1.3,5.89636e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,6,N(+5)+Na(+1),11.3275,1.3,3.60831e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,7,N(+5)+Na(+1),11.5518,1.3,2.29125e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ab,8,N(+5)+Na(+1),11.6293,1.3,2.05347e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,1,N(+5)+Na(+1),9.9656,0.065,9.74258e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,2,N(+5)+Na(+1),10.244,0.065,9.46015e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,3,N(+5)+Na(+1),10.5302,0.065,8.89735e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,4,N(+5)+Na(+1),10.6926,0.065,8.07671e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,5,N(+5)+Na(+1),10.9171,0.065,6.78122e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,6,N(+5)+Na(+1),11.0642,0.065,5.59412e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,7,N(+5)+Na(+1),11.3197,0.065,3.54368e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,8,N(+5)+Na(+1),11.6139,0.065,1.40669e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hpl88,hpl88_f2ac,9,N(+5)+Na(+1),11.8615,0.065,7.7948e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,1,N(+5)+Na(+1),7.4375,13.0,9.88689e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,2,N(+5)+Na(+1),9.2678,13.0,9.78666e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,3,N(+5)+Na(+1),10.2951,13.0,8.53281e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,4,N(+5)+Na(+1),10.8907,13.0,4.59199e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,5,N(+5)+Na(+1),11.2355,13.0,3.65668e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,6,N(+5)+Na(+1),11.4783,13.0,1.41102e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,7,N(+5)+Na(+1),11.6596,13.0,8.3025e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2a,8,N(+5)+Na(+1),11.8776,13.0,4.2759e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,1,N(+5)+Na(+1),6.709,1.3,9.96257e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,2,N(+5)+Na(+1),6.964,1.3,9.89969e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,3,N(+5)+Na(+1),7.902,1.3,9.90634e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,4,N(+5)+Na(+1),8.9855,1.3,9.83316e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,5,N(+5)+Na(+1),9.7412,1.3,9.72533e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,6,N(+5)+Na(+1),10.0326,1.3,9.71123e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,7,N(+5)+Na(+1),10.278,1.3,9.34109e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,8,N(+5)+Na(+1),10.7314,1.3,7.9215e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,9,N(+5)+Na(+1),11.0109,1.3,5.91863e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,10,N(+5)+Na(+1),11.3083,1.3,3.59252e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,11,N(+5)+Na(+1),11.5525,1.3,2.36547e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,12,N(+5)+Na(+1),11.5977,1.3,2.12327e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2c,13,N(+5)+Na(+1),11.878,1.3,7.5096e-06,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,1,N(+5)+Na(+1),10.0053,0.0875,9.7272e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,2,N(+5)+Na(+1),10.2417,0.0875,9.47018e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,3,N(+5)+Na(+1),10.5413,0.0875,8.85791e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,4,N(+5)+Na(+1),10.9302,0.0875,6.79114e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,5,N(+5)+Na(+1),11.0925,0.0875,5.61201e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,6,N(+5)+Na(+1),11.3977,0.0875,2.3967e-05,,2.31
goethite,alpha-FeOOH,Se(+4),hrbhl87,hrbhl87_f2f,7,N(+5)+Na(+1),11.8418,0.0875,8.3154e-06,,2.31
