Mineral,Mineral_formula,Sorbate,Reference,Set,SetID,electrolyte_sig,pH,ionic_strength,response,temp,mineralsites
ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1ea,6,N(+5)+Na(+1),7.8,0.13,1.79616e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1ea,7,N(+5)+Na(+1),7.8,0.13,2.58193e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1ea,8,N(+5)+Na(+1),7.8,0.13,4.89941e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),jdb07,jdb07_f1ea,9,N(+5)+Na(+1),7.8,0.13,8.10297e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,1,N(+5)+Na(+1),6.6117,0.13,9.8313e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,2,N(+5)+Na(+1),7.2272,0.13,1e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,3,N(+5)+Na(+1),7.75912,0.13,9.3948e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,4,N(+5)+Na(+1),7.77432,0.13,9.6131e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,5,N(+5)+Na(+1),9.18769,0.13,7.5992e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,6,N(+5)+Na(+1),9.27128,0.13,8.006e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,7,N(+5)+Na(+1),9.59422,0.13,6.498e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,8,N(+5)+Na(+1),9.69301,0.13,5.7639e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,9,N(+5)+Na(+1),10.0692,0.13,7.639e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),usbr08,usbr08_f3,10,N(+5)+Na(+1),10.1413,0.13,2.877e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,1,N(+5)+Na(+1),3.60556,0.052000000000000005,7.458e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,2,N(+5)+Na(+1),4.18167,0.052000000000000005,3.64588e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,3,N(+5)+Na(+1),4.41306,0.052000000000000005,5.64851e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,4,N(+5)+Na(+1),4.54056,0.052000000000000005,6.04085e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,5,N(+5)+Na(+1),4.74361,0.052000000000000005,7.75376e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,6,N(+5)+Na(+1),5.09778,0.052000000000000005,9.27988e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4aa,7,N(+5)+Na(+1),5.29611,0.052000000000000005,9.38289e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,1,N(+5)+Na(+1),3.59139,0.26,5.0893e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,2,N(+5)+Na(+1),4.11083,0.26,2.53827e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,3,N(+5)+Na(+1),4.37528,0.26,3.98737e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,4,N(+5)+Na(+1),4.85222,0.26,8.20564e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,5,N(+5)+Na(+1),5.04583,0.26,9.01562e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,6,N(+5)+Na(+1),5.39056,0.26,9.64732e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,7,N(+5)+Na(+1),6.59,0.26,9.9247e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,8,N(+5)+Na(+1),7.76583,0.26,9.86979e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,9,N(+5)+Na(+1),7.97833,0.26,9.69177e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,10,N(+5)+Na(+1),8.44583,0.26,8.99517e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,11,N(+5)+Na(+1),8.51194,0.26,8.41622e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,12,N(+5)+Na(+1),8.64889,0.26,7.61609e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,13,N(+5)+Na(+1),8.76222,0.26,5.17191e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,14,N(+5)+Na(+1),8.81417,0.26,5.32544e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ab,15,N(+5)+Na(+1),9.12583,0.26,1.13589e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,1,N(+5)+Na(+1),3.58194,1.3,2.0225e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,2,N(+5)+Na(+1),3.84639,1.3,1.5321e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,3,N(+5)+Na(+1),4.10611,1.3,1.60981e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,4,N(+5)+Na(+1),4.27611,1.3,2.86262e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,5,N(+5)+Na(+1),4.52167,1.3,4.69495e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,6,N(+5)+Na(+1),4.57361,1.3,5.12957e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,7,N(+5)+Na(+1),4.80028,1.3,7.40475e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,8,N(+5)+Na(+1),5.05056,1.3,8.64937e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,9,N(+5)+Na(+1),5.28667,1.3,9.39989e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,10,N(+5)+Na(+1),5.56528,1.3,9.70765e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,11,N(+5)+Na(+1),5.78722,1.3,9.93e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,12,N(+5)+Na(+1),5.98556,1.3,9.9308e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,13,N(+5)+Na(+1),6.27361,1.3,9.92343e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,14,N(+5)+Na(+1),6.58528,1.3,9.92468e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,15,N(+5)+Na(+1),6.95361,1.3,9.86653e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,16,N(+5)+Na(+1),7.52972,1.3,9.84329e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,17,N(+5)+Na(+1),7.80361,1.3,9.8018e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,18,N(+5)+Na(+1),8.02556,1.3,9.71751e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,19,N(+5)+Na(+1),8.205,1.3,9.42862e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,20,N(+5)+Na(+1),8.32778,1.3,8.3303e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,21,N(+5)+Na(+1),8.34667,1.3,8.62851e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,22,N(+5)+Na(+1),8.55444,1.3,6.36358e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,23,N(+5)+Na(+1),8.65361,1.3,3.6127e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,24,N(+5)+Na(+1),8.79056,1.3,2.98293e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,25,N(+5)+Na(+1),8.9275,1.3,1.6405e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,26,N(+5)+Na(+1),9.20611,1.3,2.8442e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,27,N(+5)+Na(+1),9.66889,1.3,1.9258e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ac,28,N(+5)+Na(+1),9.97111,1.3,0.0,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,1,N(+5)+Na(+1),3.64333,6.5,4.6655e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,2,N(+5)+Na(+1),4.0825,6.5,1.33714e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,3,N(+5)+Na(+1),4.37056,6.5,3.69775e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,4,N(+5)+Na(+1),4.5075,6.5,5.12078e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,5,N(+5)+Na(+1),4.9325,6.5,7.78859e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,6,N(+5)+Na(+1),5.21583,6.5,9.07592e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,7,N(+5)+Na(+1),7.46361,6.5,9.88561e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,8,N(+5)+Na(+1),7.78944,6.5,9.13735e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,9,N(+5)+Na(+1),8.02083,6.5,7.86911e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,10,N(+5)+Na(+1),8.16722,6.5,7.0605e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,11,N(+5)+Na(+1),8.25694,6.5,6.20907e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,12,N(+5)+Na(+1),8.40806,6.5,4.48906e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,13,N(+5)+Na(+1),8.49306,6.5,2.91359e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,14,N(+5)+Na(+1),8.59222,6.5,2.28366e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,15,N(+5)+Na(+1),8.72917,6.5,1.07467e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,16,N(+5)+Na(+1),9.03611,6.5,4.8817e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,17,N(+5)+Na(+1),9.6075,6.5,3.901e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4ad,18,N(+5)+Na(+1),10.0608,6.5,6.76e-10,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,1,N(+5)+Na(+1),3.6961,1.3,4.2685e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,2,N(+5)+Na(+1),4.0142,1.3,7.117e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,3,N(+5)+Na(+1),4.3042,1.3,9.148e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,4,N(+5)+Na(+1),4.6442,1.3,9.8451e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,5,N(+5)+Na(+1),4.8983,1.3,9.9484e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,6,N(+5)+Na(+1),5.4061,1.3,9.9742e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,7,N(+5)+Na(+1),6.5857,1.3,9.9742e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,8,N(+5)+Na(+1),7.2311,1.3,9.9914e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,9,N(+5)+Na(+1),7.6172,1.3,1e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,10,N(+5)+Na(+1),7.9769,1.3,9.9914e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,11,N(+5)+Na(+1),8.2096,1.3,9.9742e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,12,N(+5)+Na(+1),8.6481,1.3,9.7418e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,13,N(+5)+Na(+1),9.0037,1.3,7.7883e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,14,N(+5)+Na(+1),9.2643,1.3,3.4682e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f4bb,15,N(+5)+Na(+1),10.0029,1.3,4.3e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5a,1,N(+5)+Na(+1),4.00605,1.3,2.8556e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5a,2,N(+5)+Na(+1),4.28615,1.3,4.3643e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5a,3,N(+5)+Na(+1),4.50982,1.3,7.0062e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5a,4,N(+5)+Na(+1),4.785,1.3,8.8363e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5a,5,N(+5)+Na(+1),5.07039,1.3,9.609e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,1,N(+5)+Na(+1),3.98033,1.3,7.234e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,2,N(+5)+Na(+1),4.24251,1.3,1.6397e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,3,N(+5)+Na(+1),4.4812,1.3,3.0211e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,4,N(+5)+Na(+1),4.71015,1.3,4.9439e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,5,N(+5)+Na(+1),4.7652,1.3,5.2997e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,6,N(+5)+Na(+1),5.00338,1.3,7.2226e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,7,N(+5)+Na(+1),5.62429,1.3,9.4453e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,8,N(+5)+Na(+1),6.23761,1.3,9.8914e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5c,9,N(+5)+Na(+1),6.66679,1.3,9.8703e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,1,N(+5)+Na(+1),3.9902,1.3,2.98e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,2,N(+5)+Na(+1),4.26238,1.3,1.171e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,3,N(+5)+Na(+1),4.51095,1.3,7.794e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,4,N(+5)+Na(+1),4.75387,1.3,2.567e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,5,N(+5)+Na(+1),4.8916,1.3,3.3382e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,6,N(+5)+Na(+1),5.03806,1.3,4.6426e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,7,N(+5)+Na(+1),5.55189,1.3,7.8964e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,8,N(+5)+Na(+1),6.46863,1.3,9.5807e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,9,N(+5)+Na(+1),6.77775,1.3,9.6345e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,10,N(+5)+Na(+1),7.22557,1.3,9.4105e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,11,N(+5)+Na(+1),7.52149,1.3,8.779e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,12,N(+5)+Na(+1),8.00656,1.3,3.1831e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,13,N(+5)+Na(+1),8.33129,1.3,1.3335e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,14,N(+5)+Na(+1),8.51208,1.3,4.386e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f5d,15,N(+5)+Na(+1),8.62323,1.3,8.2e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,1,N(+5)+Na(+1),3.6504,1.3,3.084e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,2,N(+5)+Na(+1),4.2359,1.3,3.7602e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,3,N(+5)+Na(+1),4.8604,1.3,9.1134e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,4,N(+5)+Na(+1),5.1995,1.3,9.6209e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,5,N(+5)+Na(+1),5.6172,1.3,9.5084e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,6,N(+5)+Na(+1),5.9139,1.3,9.8888e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,7,N(+5)+Na(+1),6.4111,1.3,9.8776e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,8,N(+5)+Na(+1),6.8658,1.3,9.7478e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,9,N(+5)+Na(+1),7.3391,1.3,7.1052e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,10,N(+5)+Na(+1),7.5152,1.3,3.5814e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,11,N(+5)+Na(+1),7.8552,1.3,1.98e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,12,N(+5)+Na(+1),8.2096,1.3,0.0,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,13,N(+5)+Na(+1),8.5006,1.3,0.0,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,14,N(+5)+Na(+1),8.8655,1.3,0.0,,2.31
ferrihydrite,Fe(OH)3,U(+6),wdpwx94,wdpwx94_f6b,15,N(+5)+Na(+1),9.2887,1.3,0.0,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,1,N(+5)+Na(+1)+P(+5),2.6549,1.30125,2.4628e-08,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,2,N(+5)+Na(+1)+P(+5),3.132,1.30125,1.04365e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,3,N(+5)+Na(+1)+P(+5),3.46,1.30125,3.36476e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,4,N(+5)+Na(+1)+P(+5),3.7376,1.30125,5.93281e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,5,N(+5)+Na(+1)+P(+5),4.0531,1.30125,8.34363e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,6,N(+5)+Na(+1)+P(+5),4.2999,1.30125,9.30146e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,7,N(+5)+Na(+1)+P(+5),4.5579,1.30125,9.7893e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,8,N(+5)+Na(+1)+P(+5),4.9048,1.30125,9.96245e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,9,N(+5)+Na(+1)+P(+5),5.5845,1.30125,9.97341e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,10,N(+5)+Na(+1)+P(+5),6.1487,1.30125,9.94158e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,11,N(+5)+Na(+1)+P(+5),6.5463,1.30125,9.93491e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,12,N(+5)+Na(+1)+P(+5),6.8927,1.30125,9.97384e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,13,N(+5)+Na(+1)+P(+5),7.316,1.30125,9.98911e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,14,N(+5)+Na(+1)+P(+5),7.7258,1.30125,9.82563e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,15,N(+5)+Na(+1)+P(+5),7.9567,1.30125,9.82176e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,16,N(+5)+Na(+1)+P(+5),8.4627,1.30125,7.64324e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,17,N(+5)+Na(+1)+P(+5),8.9047,1.30125,1.50607e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,18,N(+5)+Na(+1)+P(+5),9.49,1.30125,4.211e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ab,19,N(+5)+Na(+1)+P(+5),9.9902,1.30125,5.609e-09,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,1,N(+5)+Na(+1)+P(+5),2.617,1.30125,4.4826e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,2,N(+5)+Na(+1)+P(+5),3.0943,1.30125,1.29036e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,3,N(+5)+Na(+1)+P(+5),3.5718,1.30125,2.24432e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,4,N(+5)+Na(+1)+P(+5),4.0241,1.30125,3.28819e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,5,N(+5)+Na(+1)+P(+5),4.4801,1.30125,5.51767e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,6,N(+5)+Na(+1)+P(+5),4.9628,1.30125,8.08228e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,7,N(+5)+Na(+1)+P(+5),5.5579,1.30125,9.66066e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,8,N(+5)+Na(+1)+P(+5),6.2257,1.30125,9.96266e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,9,N(+5)+Na(+1)+P(+5),7.0588,1.30125,9.76971e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,10,N(+5)+Na(+1)+P(+5),7.3023,1.30125,9.74325e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,11,N(+5)+Na(+1)+P(+5),7.8403,1.30125,9.53288e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,12,N(+5)+Na(+1)+P(+5),8.1533,1.30125,7.13389e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,13,N(+5)+Na(+1)+P(+5),8.4847,1.30125,2.51983e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,14,N(+5)+Na(+1)+P(+5),8.775,1.30125,1.06082e-05,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-10ad,15,N(+5)+Na(+1)+P(+5),9.0677,1.30125,3.4003e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,1,N(+5)+Na(+1)+P(+5),3.059,0.26125,1.23019e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,2,N(+5)+Na(+1)+P(+5),3.49,0.26125,4.5879e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,3,N(+5)+Na(+1)+P(+5),4.0221,0.26125,8.35979e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,4,N(+5)+Na(+1)+P(+5),4.5704,0.26125,9.76641e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,5,N(+5)+Na(+1)+P(+5),5.0604,0.26125,1.00324e-06,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,6,N(+5)+Na(+1)+P(+5),6.0622,0.26125,9.98327e-07,,2.31
ferrihydrite,Fe(OH)3,U(+6),d01,d01_f4-11b,7,N(+5)+Na(+1)+P(+5),7.1661,0.26125,1.00164e-06,,2.31
